2024   1  0 2596 51 52  60  36   5.3   5.1  -7.3 322.9   4.0  -3.0  -0.6  -2.8  -1.3   0.1   1.5   0.3   0.4   1.5   31114.   7.4  306.  -2.3   2.8 0.042  1.35    4691.   0.4    2.   0.3   1.3 0.007   0.40   1.75   7.9  7  55     0 9999 999999.99 99999.99 99999.99 99999.99 99999.99 99999.99  0   3 131.2 999.9 99999 99999  5.0
2024   1  1 2596 51 52  53  33   5.4   5.2 -21.3 333.4   4.4  -2.2  -1.9  -1.7  -2.3   0.1   1.1   0.5   0.4   1.0   28455.   6.5  301.  -2.1   1.9 0.040  1.14    4102.   0.4    4.   0.4   1.2 0.008   0.69   1.45   7.1  7  55     2 9999 999999.99 99999.99 99999.99 99999.99 99999.99 99999.99  0   3 131.2 999.9 99999 99999  4.7
2024   1  2 2596 51 52  63  33   4.5   4.1 -42.3 324.4   2.5  -1.8  -2.8  -1.3  -3.1   0.7   2.0   0.6   1.2   1.4   36413.   7.9  309.  -0.8   1.7 0.034  1.43    2767.   1.0    2.   0.6   1.0 0.008   0.96   2.67   9.7  7  55     4 9999 999999.99 99999.99 99999.99 99999.99 99999.99 99999.99  0   3 131.2 999.9 99999 99999  5.3
2024   1  3 2596 51 52  58  34   4.2   3.9 -12.2 329.6   3.3  -1.9  -0.8  -1.8  -1.1   0.1   1.4   0.3   0.4   1.3   32023.   8.9  306.  -0.8   1.7 0.037  1.60    1565.   0.3    2.   0.2   0.3 0.003   0.34   3.37  10.9  3  55     5 9999 999999.99 99999.99 99999.99 99999.99 99999.99 99999.99  0   2 131.2 999.9 99999 99999  5.5
2024   1  4 2596 51 52  62  34   4.2   4.1 -23.0 341.0   3.6  -1.2  -1.6  -1.0  -1.7   0.1   1.0   0.3   0.6   0.8   33006.   9.1  307.  -0.4   1.1 0.035  1.63    1953.   0.3    2.   0.4   0.4 0.003   0.52   3.46  11.0  3  55     3 9999 999999.99 99999.99 99999.99 99999.99 99999.99 99999.99  0   2 131.2 999.9 99999 99999  5.5
2024   1  5 2596 51 52  63  31   4.4   3.6 -48.1   3.2   2.4   0.1  -2.7   0.2  -2.7   0.4   2.5   2.1   1.1   0.8   31429.   8.7  309.   0.4  -0.1 0.034  1.58    3229.   1.1    8.   0.7   0.6 0.004   0.83   2.99  10.4  3  55     2 9999 999999.99 99999.99 99999.99 99999.99 99999.99 99999.99  0   2 131.2 999.9 99999 99999  5.5
2024   1  6 2596 51 52  63  31   4.2   4.0 -58.9 180.5  -2.1  -0.0  -3.5   0.0  -3.5   0.3   1.2   0.7   0.8   0.5   27442.  11.2  325.   0.5  -0.2 0.035  2.25    4993.   1.1    6.   0.7   0.5 0.005   1.14   4.12  12.9  7  55     3 9999 999999.99 99999.99 99999.99 99999.99 99999.99 99999.99  0   3 131.2 999.9 99999 99999  6.1
2024   1  7 2596 51 52  58  23   4.4   4.3 -47.5 178.2  -2.9   0.1  -3.2  -0.0  -3.2   0.6   0.9   0.5   0.6   0.5   26233.  12.8  331.   0.3   0.3 0.040  2.72    2867.   0.7    2.   0.4   0.3 0.005   1.06   4.25  13.5  7  55     2 9999 999999.99 99999.99 99999.99 99999.99 99999.99 99999.99  0   3 131.2 999.9 99999 99999  6.2
2024   1  8 2596 51 52  62  24   4.5   4.4 -54.6 178.7  -2.6   0.1  -3.6  -0.2  -3.6   0.2   0.7   0.4   0.5   0.2   21956.  14.2  329.   0.1   0.2 0.040  2.98    1348.   0.8    2.   0.2   0.4 0.009   1.18   4.39  13.8  7  55     1 9999 999999.99 99999.99 99999.99 99999.99 99999.99 99999.99  0   3 131.2 999.9 99999 99999  6.3
2024   1  9 2596 51 52  59  32   4.9   4.7 -57.2 206.7  -2.3  -1.1  -3.9  -1.4  -3.8   0.4   1.4   0.7   1.1   0.4   23928.  15.9  330.   0.0   0.4 0.037  3.32    4043.   0.7    2.   0.7   0.2 0.009   1.25   4.20  13.4 13  55     3 9999 999999.99 99999.99 99999.99 99999.99 99999.99 99999.99  0   5 131.2 999.9 99999 99999  6.2
2024   1 10 2596 51 52  61  31   5.7   5.4 -45.8 243.6  -1.7  -3.4  -3.9  -3.8  -3.6   0.3   1.7   0.6   1.2   1.1   31844.  17.0  331.  -1.7   0.0 0.032  3.51    2684.   0.8    2.   0.7   0.4 0.004   1.19   3.49  12.0 13  55     2 9999 999999.99 99999.99 99999.99 99999.99 99999.99 99999.99  0   5 131.2 999.9 99999 99999  6.0
2024   1 11 2596 51 52  58  33   7.6   6.8 -31.9 275.9   0.6  -5.7  -3.6  -6.0  -3.1   1.2   3.6   1.1   3.0   1.4   32473.  11.7  326.  -1.7   1.5 0.051  2.50    6398.   4.6    3.   0.7   0.9 0.011   1.01   1.36   7.3 13  55    -4 9999 999999.99 99999.99 99999.99 99999.99 99999.99 99999.99  0   5 131.2 999.9 99999 99999  5.0
2024   1 12 2596 51 52  55  13   7.7   7.6 -14.6 285.1   1.9  -7.1  -1.9  -7.2  -1.4   0.4   1.6   1.2   0.5   0.8   45667.   7.9  316.  -1.9   2.8 0.062  1.64    4454.   0.4    5.   0.7   0.6 0.007   0.44   0.96   5.8 20  55    -3 9999 999999.99 99999.99 99999.99 99999.99 99999.99 99999.99  0   7 131.2 999.9 99999 99999  4.3
2024   1 13 2596 51 52  71  39   7.3   7.0   5.2 308.3   4.3  -5.5   0.6  -5.5   0.9   1.4   2.2   0.7   1.8   1.1   75045.   7.2  330.   1.6  -0.4 0.060  1.62   29471.   1.9   15.   1.1   1.9 0.010  -0.30   1.14   6.1 20  55     0 9999 999999.99 99999.99 99999.99 99999.99 99999.99 99999.99  0   7 131.2 999.9 99999 99999  4.3
2024   1 14 2596 51 52  62  32   4.4   3.1 -68.7 256.2  -0.3  -1.1  -2.9  -1.2  -2.9   1.2   3.2   1.5   2.1   1.9  109426.  13.0  351.   2.1  -2.8 0.055  3.26   14177.   1.2    6.   1.3   1.1 0.009   1.02   6.64  14.4 20  55     6 9999 999999.99 99999.99 99999.99 99999.99 99999.99 99999.99  0   7 131.2 999.9 99999 99999  5.5
2024   1 15 2596 51 52  60  32   8.0   7.8 -52.3 160.4  -4.5   1.6  -6.2   1.7  -6.2   0.8   1.7   0.8   1.2   0.9   59659.  11.7  350.   1.3  -1.0 0.059  2.96   10431.   0.6    3.   0.9   0.9 0.008   2.17   1.43   7.5 30  55    -1 9999 999999.99 99999.99 99999.99 99999.99 99999.99 99999.99  0  15 131.2 999.9 99999 99999  5.0
2024   1 16 2596 51 52  59  35   8.9   8.5 -62.4 228.1  -2.6  -2.9  -7.5  -2.4  -7.7   0.8   2.6   1.3   2.1   0.9   85439.  11.2  348.   0.3  -0.0 0.053  2.75    8925.   0.8    4.   1.3   0.6 0.008   2.68   1.26   6.5 30  55   -11 9999 999999.99 99999.99 99999.99 99999.99 99999.99 99999.99  0  15 131.2 999.9 99999 99999  4.5
2024   1 17 2596 51 52  61  29  10.5  10.4 -31.7 261.8  -1.3  -8.7  -5.5  -8.1  -6.4   0.4   1.4   0.4   0.8   1.0   97396.  10.0  350.   1.6  -1.5 0.036  2.34    6605.   0.9    2.   1.1   0.4 0.003   2.24   0.85   5.3 30  55   -24 9999 999999.99 99999.99 99999.99 99999.99 99999.99 99999.99  0  15 131.2 999.9 99999 99999  4.0
2024   1 18 2596 51 52  59  29  10.3  10.1 -14.0 270.7   0.1  -9.7  -2.4  -9.2  -3.8   0.2   2.2   1.3   0.4   1.7   96443.  11.2  351.   0.6  -3.8 0.037  2.65    6031.   0.8    2.   0.5   0.4 0.004   1.33   0.99   5.7 33  55   -27 9999 999999.99 99999.99 99999.99 99999.99 99999.99 99999.99  0  18 131.2 999.9 99999 99999  4.2
2024   1 19 2596 51 52  60  34  10.3  10.1  15.6 281.2   1.9  -9.5   2.7  -9.8   0.9   0.3   2.0   1.0   0.8   1.5  106509.  11.8  351.  -0.3  -3.6 0.045  2.86    8707.   1.1    2.   0.7   0.4 0.007  -0.32   1.09   5.9 33  55   -21 9999 999999.99 99999.99 99999.99 99999.99 99999.99 99999.99  0  18 131.2 999.9 99999 99999  4.2
2024   1 20 2596 51 52  58  36  10.5   9.9   5.4 276.2   1.1  -9.8   0.9  -9.8  -1.2   0.9   3.6   1.2   1.5   3.0   83576.  12.4  343.  -0.3  -1.6 0.051  2.93   19753.   1.6    3.   1.1   1.6 0.013   0.41   0.99   5.8 33  55   -16 9999 999999.99 99999.99 99999.99 99999.99 99999.99 99999.99  0  18 131.2 999.9 99999 99999  4.2
2024   1 21 2596 51 52  62  27  10.1   9.0 -26.3 261.4  -1.2  -7.9  -4.0  -6.7  -5.8   0.4   4.5   2.8   1.9   3.0   72680.  15.2  346.  -1.5  -2.4 0.062  3.79    6447.   1.2    6.   0.6   1.2 0.005   2.01   1.25   6.7 40  55    -9 9999 999999.99 99999.99 99999.99 99999.99 99999.99 99999.99  0  27 131.2 999.9 99999 99999  4.6
2024   1 22 2596 51 52  59  24  10.4   6.5 -30.7 256.7  -1.3  -5.5  -3.3  -4.5  -4.6   0.8   8.0   2.9   3.0   6.9   74355.  15.1  350.  -0.5  -3.3 0.053  3.74   18312.   1.5    6.   1.1   2.4 0.009   1.61   1.18   6.5 40  55   -10 9999 999999.99 99999.99 99999.99 99999.99 99999.99 99999.99  0  27 131.2 999.9 99999 99999  4.6
2024   1 23 2596 51 52  62  34   9.2   5.4 -47.5 213.3  -3.1  -2.0  -4.0  -0.9  -4.4   1.0   7.5   3.9   4.0   4.9   92328.  15.3  351.  -0.3  -2.8 0.049  3.76   19935.   1.4    5.   1.1   1.1 0.008   1.54   1.66   7.5 40  55    -7 9999 999999.99 99999.99 99999.99 99999.99 99999.99 99999.99  0  27 131.2 999.9 99999 99999  4.8
2024   2  0 2596 51 52  59  31   6.2   5.5 -52.2 160.4  -3.2   1.1  -4.3   2.1  -3.9   1.7   3.3   2.0   1.2   2.3  122396.  14.1  344.  -1.7  -3.4 0.056  3.41   22335.   0.8    7.   0.7   0.8 0.009   1.34   3.83  10.4 27  68    -5 9999 999999.99 99999.99 99999.99 99999.99 99999.99 99999.99  0  12 137.4 999.9 99999 99999  5.0
2024   2  1 2596 51 52  66  23   9.0   5.3 -64.0 261.8  -0.3  -2.3  -4.8  -1.2  -5.2   2.3   7.4   3.5   5.6   3.3  120868.  10.9  364.   1.1  -6.4 0.053  2.92   12714.   2.4   15.   2.1   1.0 0.006   1.89   1.40   6.7 27  68    -5 9999 999999.99 99999.99 99999.99 99999.99 99999.99 99999.99  0  12 137.4 999.9 99999 99999  4.5
2024   2  2 2596 51 52  61  35  11.2   5.2 -15.1 297.0   2.3  -4.4  -1.3  -4.1  -2.1   1.1  10.0   5.9   6.6   4.5  110224.   6.8  380.   2.5  -8.1 0.048  1.95   23322.   3.0    9.   1.7   0.8 0.013   0.80   0.54   4.4 27  68   -13 9999 999999.99 99999.99 99999.99 99999.99 99999.99 99999.99  0  12 137.4 999.9 99999 99999  3.7
